id,UMAP1,UMAP2,supervoxel_id,position,side,region,flow,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,cluster,super_cluster
720575941613374172,-5.8227280730970445,4.420717839308534,77130054702001973,"149053, 177980, 4678",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_mesothoracic_leg_nerve,trochanter_flexor_MesoAN,NA,Tr flexor MN,EFF_13,middle-hind leg
720575941460652870,6.132670009636105,0.535533074446473,75091904144618317,"88237, 253890, 6388",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,NA,abdominal_nerve_trunk,EFFabg40,NA,auto:MNad13,EFF_15,abdomen-reproductive
720575941483932045,8.49262055208608,-0.5008304676334526,75717936966321842,"107032, 36343, 92",right,central_brain,efferent,motor,putative_primary,crop_motor,right_pharyngeal_nerve_or_accessory_pharyngeal_nerve,CEM,CEM,NA,EFF_02,ingestion-digestion
720575941514162385,-0.42572990605908595,1.6855698862750859,76075760892966592,"117616, 213832, 6346",left,ventral_nerve_cord,efferent,motor,03B,NA,left_second_abdominal_nerve,EFFabg28,NA,MNad33,EFF_09,abdomen motor 2
720575941504654274,8.328013504051388,-1.7282017430584098,75718005685935689,"106821, 37277, 92",right,central_brain,efferent,motor,putative_primary,pharynx_motor,right_pharyngeal_nerve,MN10,MN10,NA,EFF_02,ingestion-digestion
720575941577071286,8.215635383629024,-0.035060401848998085,76282399620878605,"123022,81088,3498",left,central_brain,efferent,visceral_circulatory,DILP__prim,food_intake,left_corpus_cardiacum_nerve,m_NSC_DMS,m_NSC_DMS,NA,EFF_04,energy homeostasis
720575941626721900,8.996838176750362,-3.12174677460596,76914411977613142,"142878, 41865, 906",left,central_brain,efferent,motor,putative_primary,proboscis_motor,left_pharyngeal_nerve_or_accessory_pharyngeal_nerve,MN3L,MN3L,NA,EFF_01,proboscis-antenna
720575941480581856,8.638869846367061,-2.3060888609211108,76632936866487036,"134502, 41325, 339",left,central_brain,efferent,motor,putative_primary,proboscis_motor,left_pharyngeal_nerve_or_accessory_pharyngeal_nerve,MN5,MN5,NA,EFF_02,ingestion-digestion
720575941520109934,8.41459807207507,-0.9324576517860544,76562293244059258,"133066, 34687, 510",left,central_brain,efferent,motor,putative_primary,crop_motor,left_pharyngeal_nerve_or_accessory_pharyngeal_nerve,CEM,CEM,NA,EFF_02,ingestion-digestion
720575941535790314,7.646459186577023,0.2894251385410165,75443335682425936,"100172,240564,6738",left,ventral_nerve_cord,efferent,visceral_circulatory,NA,"diuresis,stress_tolerance,pain_threshold",left_fourth_abdominal_nerve,EFFabg36,NA,MNad21,EFF_04,energy homeostasis
720575941586627462,6.7079292183153045,1.6035870352466441,75443266493327554,"98916, 237719, 4991",right,ventral_nerve_cord,efferent,visceral_circulatory,13B,"diuresis,stress_tolerance,pain_threshold",abdominal_nerve_trunk,EFFabg47,NA,MNad52,EFF_05,abdomen-ureter
720575941432491145,-1.2771832103498544,3.0009390154560003,77059136135310387,"145902,160300,4554",left,ventral_nerve_cord,efferent,motor,03B,wing_power,left_posterior_dorsal_mesothoracic_nerve,DLM1-4,NA,DLMn c-f,EFF_09,flight-energy-power
720575941491151310,8.838010395073113,-0.03997432797357101,75930006077003612,"113991,64000,3122",right,central_brain,efferent,visceral_circulatory,putative_primary,"diuresis,gut_motility,hormone_regulation",right_corpus_cardiacum_nerve,l_NSC_DH31,l_NSC_DH31,NA,EFF_04,energy homeostasis
720575941572609864,6.3568712120286825,0.7205082216937876,75021535466996272,"87729, 253334, 6441",left,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,abdominal_nerve_trunk,EFFabg42,NA,MNad17,EFF_05,abdomen-reproductive
720575941614289683,-0.9195474738844027,2.967609528609071,76988698805480395,"144059,158332,4931",left,ventral_nerve_cord,efferent,motor,03B,wing_power,left_posterior_dorsal_mesothoracic_nerve,DVM3a-b,NA,"DVMn 3a, b",EFF_09,flight-energy-power
720575941565296018,6.071113670372189,-0.8813662490169637,76988698805754603,"143603, 159490, 5026",left,ventral_nerve_cord,efferent,motor,putative_primary,NA,left_anterior_dorsal_mesothoracic_nerve,ENXXX226,NA,ENXXX226,EFF_16,thoracic-abdominal
720575941550006817,8.506842220329474,0.1152787247379161,75930006010168160,"114599, 64545, 3058",right,central_brain,efferent,visceral_circulatory,DILP__prim,"energy_metabolism,food_intake",right_corpus_cardiacum_nerve,m_NSC_DILP,m_NSC_DILP,NA,EFF_04,energy homeostasis
720575941462096528,-5.584491168952762,3.6866999903400277,77131016573567447,"148650,205954,4003",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,accessory_tibia_flexor_B,NA,MNml82,EFF_13,middle-hind leg
720575941550577780,5.865888917946027,-0.2096484860698848,75865410574270451,"111764, 235780, 6203",left,ventral_nerve_cord,efferent,visceral_circulatory,NA,"anti_diuresis,stress_tolerance,energy_metabolism",left_second_abdominal_nerve,ENXXX012,NA,ENXXX012,EFF_15,abdomen-reproductive
720575941589657598,-6.171210681892219,4.329031590529237,76567791943632889,"131182,197171,4765",left,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,left_mesothoracic_leg_nerve,sternal_posterior_rotator_MesoLN_dorsal_5,NA,Sternal posterior rotator MN,EFF_13,middle-hind leg
720575941558884979,2.213727438949765,0.7312885561664435,75302735431783241,"95738, 245056, 5999",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,NA,abdominal_nerve_trunk,ab-PDF,NA,auto:INXXX332,EFF_07,abdomen-ureter
720575941612158026,-6.244220172859012,3.2394157686908582,76428360326500680,"127481, 235776, 5485",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_metathoracic_leg_nerve,accessory_tibia_flexor_B,NA,ltm MN,EFF_13,middle-hind leg
720575941518133464,-7.655002986884891,-0.06821333973809728,77340542459711862,"155051,158111,4834",left,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,left_prothoracic_accessory_nerve,sternal_posterior_rotator,NA,Sternal posterior rotator MN,EFF_14,front leg
720575941545785276,6.863043869041623,0.46034229189947734,75021604119658028,"87784, 254999, 6291",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,NA,abdominal_nerve_trunk,EFFabg45,NA,MNad69,EFF_15,abdomen-reproductive
720575941565211239,5.12049611856859,2.417878750868592,75162135315681799,"90729, 248316, 5885",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg99f,NA,auto:INXXX417,EFF_03,abdomen-positioning
720575941482859718,-6.361520206428337,3.881371621199403,75865822756933053,"111598,248256,5703",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_metathoracic_leg_nerve,tarsus_depressor_B,NA,MNhl61,EFF_13,middle-hind leg
720575941514500684,7.961936557792844,0.40547144801214685,75724467061981276,"106546, 229975, 6854",left,ventral_nerve_cord,efferent,visceral_circulatory,NA,"diuresis,stress_tolerance,pain_threshold",left_second_abdominal_nerve,EFFabg38,NA,MNad18,EFF_04,energy homeostasis
720575941476434996,-5.5901841277845445,4.424431923933778,77130123421636423,"147722,179369,4729",left,ventral_nerve_cord,efferent,motor,08A,jump_escape,left_posterior_dorsal_mesothoracic_nerve,tergotrochanter_extensor_TT_PDMN,NA,TTMn,EFF_13,middle-hind leg
720575941688529903,8.507226074241817,0.17485797793463217,76422724657904729,"128572,69200,2914",left,central_brain,efferent,visceral_circulatory,DILP__prim,"energy_metabolism,food_intake",left_corpus_cardiacum_nerve,m_NSC_DILP,m_NSC_DILP,NA,EFF_04,energy homeostasis
720575941531504357,-7.8209404105909455,0.35465526969030825,77340542526801817,"154525,159375,5111",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_prothoracic_leg_nerve,accessory_trochanter_flexor_posterior_soma_ProLN,NA,Tr flexor MN,EFF_14,front leg
720575941481549903,7.838816249870468,0.16791105658606112,75930006076993226,"114035,64000,3114",right,central_brain,efferent,visceral_circulatory,NA,NA,right_corpus_cardiacum_nerve,l_NSC,l_NSC_unknown,NA,EFF_04,energy homeostasis
720575941645148616,1.481858903669537,1.2214893141467904,75724398342442538,"107242,229323,6854",left,ventral_nerve_cord,efferent,motor,03B,NA,left_second_abdominal_nerve,EFFabg28,NA,MNad44,EFF_07,abdomen motor 2
720575941586951390,-0.47323623845654567,1.7123988905628058,76075760892904871,"117810, 213529, 6322",left,ventral_nerve_cord,efferent,motor,03B,NA,left_second_abdominal_nerve,EFFabg28,NA,MNad33,EFF_09,abdomen motor 2
720575941595151237,-5.737033283210582,4.328437451430116,77201660195179499,"150963, 213502, 3982",left,ventral_nerve_cord,efferent,motor,17X,leg_motor,left_mesothoracic_leg_nerve,sternotrochanter_extensor_MesoLN_dorsal_3,NA,Tergotr. MN,EFF_13,middle-hind leg
720575941514506572,6.6907378082506055,-0.05035161583825615,75930006077009340,"113703,64000,3122",right,central_brain,efferent,visceral_circulatory,putative_primary,"cardiostimulation,energy_metabolism,stress_tolerance,hormone_regulation",right_corpus_cardiacum_nerve,l_NSC_CRZ,l_NSC_CRZ,NA,EFF_15,energy homeostasis
720575941681667773,8.766182029747212,-0.07819676011010679,76422724657913303,"128752,69199,2928",left,central_brain,efferent,visceral_circulatory,DILP__prim,NA,left_corpus_cardiacum_nerve,m-NSC,m_NSC_unknown,NA,EFF_04,energy homeostasis
720575941545479868,-7.70431271741468,0.27630591780737457,76917710982314887,"143288,139529,2736",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_prothoracic_leg_nerve,accessory_trochanter_flexor,NA,Tr flexor MN,EFF_14,middle-hind leg
720575941623130108,-5.733122741676151,4.35784209162787,77130054702101620,"149270, 177387, 4713",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_mesothoracic_leg_nerve,trochanter_flexor_MesoAN,NA,Tr flexor MN,EFF_13,middle-hind leg
720575941628067385,5.803387964271725,2.1102782526691293,74951304161708259,"85846,256437,6580",right,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,abdominal_nerve_trunk,EN00B010,NA,EN00B010,EFF_05,abdomen-ureter
720575941629134050,2.0013456737033737,0.7900270262439584,75091766705105549,"89037, 247971, 6178",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg21,NA,MNad05,EFF_07,abdomen motor 1
720575941643180901,-7.655532276130472,0.4075064697940696,77832848253854362,"168092, 150411, 2672",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,accessory_tibia_flexor_A,NA,Acc. ti flexor MN,EFF_14,middle-hind leg
720575941494055038,6.20136936952991,0.9306594172199127,75091972863570557,"88181, 254528, 6193",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,NA,abdominal_nerve_trunk,EFFabg45,NA,MNad17,EFF_15,abdomen-reproductive
720575941431865592,6.7545805816881055,1.5791672507007455,75091766705148141,"88420, 249511, 6193",left,ventral_nerve_cord,efferent,motor,00B,NA,abdominal_nerve_trunk,MNad53,NA,EN00B019,EFF_05,abdomen-ureter
720575941565553920,-4.162511264777932,-5.223986979417034,75721991683956679,"107350,157603,1168",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_prothoracic_leg_nerve,accessory_tibia_flexor_C,NA,Acc. ti flexor MN,EFF_11,middle-hind leg
720575941569607282,5.3758297806016975,2.310081366606507,74951235375327196,"85349, 254016, 6395",right,ventral_nerve_cord,efferent,motor,00B,NA,abdominal_nerve_trunk,EFFabg01,NA,MNad50,EFF_03,abdomen-positioning
720575941596095877,-5.488524829841434,4.003508214064393,77059892116300485,"146384, 184086, 4683",left,ventral_nerve_cord,efferent,motor,13A,leg_motor,left_mesothoracic_leg_nerve,accessory_tibia_flexor_C,NA,auto:IN13A006,EFF_13,middle-hind leg
720575941517661356,-5.649073516822639,3.408525590010439,77130192074163691,"147908, 180228, 4570",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,long_tendon_muscle_B_femur,NA,ltm1-tibia MN,EFF_13,middle-hind leg
720575941590014007,-3.932670032478146,-5.254132862977221,75932617081718456,"113761, 142955, 1869",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_prothoracic_leg_nerve,accessory_tibia_flexor_A_out_of_bundle,NA,Acc. ti flexor MN,EFF_11,front leg
720575941573346120,-2.9188489074476327,-2.986743923119739,75441341877992191,"98950, 182087, 3204",right,ventral_nerve_cord,efferent,motor,16B,leg_motor,right_posterior_dorsal_mesothoracic_nerve,tergotrochanter_extensor,NA,STTMm,EFF_10,front leg
720575941574383247,-5.70703927228527,4.020723942824171,77059823262749637,"146151, 180810, 4259",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,accessory_tibia_flexor_A,NA,Acc. ti flexor MN,EFF_13,middle-hind leg
720575941459422623,-5.640674507118034,4.255308751173772,76989523372035966,"145068, 183301, 4644",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,tibia_flexor_Fast,NA,Ti flexor MN,EFF_13,middle-hind leg
720575941652694769,8.402129257225253,-1.798176523141115,76632799427404719,"133957, 37314, 314",left,central_brain,efferent,motor,putative_primary,pharynx_motor,left_pharyngeal_nerve,MN11D,MN11D,NA,EFF_02,ingestion-digestion
720575941611707923,-5.636832153297244,3.7885118761737737,77059960836185599,"146313, 185498, 4832",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,tarsus_depressor_B,NA,MNml78,EFF_13,middle-hind leg
720575941626654410,-3.693868553138553,-5.117240544251647,75932823441149245,"113477, 148158, 2561",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_prothoracic_leg_nerve,tarsus_depressor_A,NA,Acc. ti flexor MN,EFF_11,middle-hind leg
720575941553268798,-1.0891338939436068,2.655824784346381,76285492400094436,"123762, 172113, 4945",right,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,"left_anterior_dorsal_mesothoracic_nerve, right_anterior_dorsal_mesothoracic_nerve",EN00B015,NA,EN00B015,EFF_09,feeding-endocrine
720575941479987619,-2.656872188545042,-3.220429655007573,75652310537489377,"106360, 177903, 2788",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_mesothoracic_leg_nerve,long_tendon_muscle_B_femur,NA,ltm1-tibia MN,EFF_10,middle-hind leg
720575941556850771,-2.711170589423954,-3.0569101533214713,75793048025989445,"108745, 176770, 2693",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_mesothoracic_leg_nerve,accessory_tibia_flexor_B,NA,Acc. ti flexor MN,EFF_10,middle-hind leg
720575941680979133,-5.619584953285024,3.3138514795978367,76989317079814786,"144512, 177494, 4293",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,long_tendon_muscle_B_femur,NA,ltm1-tibia MN,EFF_13,middle-hind leg
720575941611054154,-5.756846820808231,4.0297957697589695,77059823330188541,"146842, 182041, 4597",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,accessory_tibia_flexor_A,NA,Ti flexor MN,EFF_13,middle-hind leg
720575941580731001,-4.0046538467176545,-5.1107398232738674,76143792168079322,"120449, 144306, 2428",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_prothoracic_leg_nerve,tibia_flexor,NA,Ti flexor MN,EFF_11,middle-hind leg
720575941580680825,-5.575982486701785,3.4208980837543344,77130054701993473,"148992, 177612, 4667",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,long_tendon_muscle_B,NA,ltm1-tibia MN,EFF_13,middle-hind leg
720575941574626973,-5.562593852973748,4.1325017252643494,77130123354388439,"147957, 178846, 4577",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,tibia_flexor,NA,Ti flexor MN,EFF_13,middle-hind leg
720575941565315638,-2.7912696952589138,-2.5364190301220035,75934266886371391,"114268, 191886, 4041",right,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,right_mesothoracic_leg_nerve,sternal_posterior_rotator_MesoLN_dorsal_5,NA,Sternal posterior rotator MN,EFF_10,middle-hind leg
720575941523135223,-5.8385652656324485,4.02557719142035,77060304366483815,"146564, 196393, 4580",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,accessory_tibia_flexor_A,NA,Ti flexor MN,EFF_13,middle-hind leg
720575941491293415,-2.729804908729379,-2.4364190062801447,75934198167050765,"112656, 188608, 4087",right,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,right_mesothoracic_leg_nerve,sternal_posterior_rotator_MesoLN_dorsal_5,NA,Sternal posterior rotator MN,EFF_10,middle-hind leg
720575941535103978,8.136444175743307,-0.7335795125286246,74951098003557497,"85169, 251249, 6646",left,central_brain,efferent,visceral_circulatory,putative_primary,feeding,left_maxillary-labial_nerve,DNg28,DNg28,NA,EFF_02,ingestion-digestion
720575941535835736,6.163514221214459,-0.8356833419124745,75583729372346334,"103582, 230495, 6048",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,ENXXX226,NA,ENXXX226,EFF_16,thoracic-abdominal
720575941662402360,9.091459835075566,-3.231201167992799,77266393338627633,"152097, 45794, 1616",left,central_brain,efferent,motor,putative_primary,proboscis_motor,left_maxillary-labial_nerve,MN2Db,MN2Db,NA,EFF_01,proboscis-antenna
720575941562564397,8.396285617851436,0.1971228161533212,76071362107671072,"116877, 82402, 3501",right,central_brain,efferent,visceral_circulatory,DILP__prim,"energy_metabolism,food_intake",right_corpus_cardiacum_nerve,m_NSC_DILP,m_NSC_DILP,NA,EFF_04,energy homeostasis
720575941598676416,5.940451467537106,-0.1415479144374998,75302529005059847,"95579, 237619, 5022",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,"anti_diuresis,stress_tolerance,energy_metabolism",abdominal_nerve_trunk,ENXXX012,NA,ENXXX012,EFF_15,abdomen-reproductive
720575941612364774,8.380360687278927,-0.5345391592304374,75647568222177140,"106432, 36337, 93",right,central_brain,efferent,motor,putative_primary,crop_motor,right_pharyngeal_nerve_or_accessory_pharyngeal_nerve,CEM,CEM,NA,EFF_02,ingestion-digestion
720575941536822514,9.047663772606068,-3.380931969575135,77055561984165927,"147172, 54594, 1680",left,central_brain,efferent,motor,putative_primary,proboscis_motor,left_maxillary-labial_nerve,MN1,MN1,NA,EFF_01,proboscis-antenna
720575941553286628,5.793722475074953,-0.22272157280847082,75794079623664382,"108689,207854,5852",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,"anti_diuresis,stress_tolerance,energy_metabolism",NA,ENXXX012,NA,ENXXX012,EFF_15,abdomen-reproductive
720575941573201821,5.9181366806260955,-0.10587823002740393,75794285782115812,"109287, 213082, 5866",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,"anti_diuresis,stress_tolerance,energy_metabolism",NA,ENXXX012,NA,ENXXX012,EFF_15,abdomen-reproductive
720575941549868093,6.3327928428880575,1.097267750807557,75303079028834889,"95703, 254218, 5897",left,ventral_nerve_cord,efferent,visceral_circulatory,NA,NA,abdominal_nerve_trunk,EFFabg40,NA,MNad17,EFF_05,abdomen-reproductive
720575941483752077,-6.201977169013797,3.203884247847368,76076516672632153,"118072, 237031, 5697",left,ventral_nerve_cord,efferent,motor,08A,leg_motor,left_metathoracic_leg_nerve,long_tendon_muscle_A,NA,auto:IN08A005,EFF_13,front leg
