root_id,UMAP1,UMAP2,supervoxel_id,position,side,region,super_class,hemilineage,cell_function,cell_type,fafb_cell_type,manc_cell_type,super_cluster,cns_network
720575941591302696,3.983784766782268,1.7453980364591348,74803556347770694,"81887, 47853, 3027",right,optic_lobe,visual_projection,VPNp&v1_ventral,visual,LC37,LC37,NA,NA,inferior brain
720575941591307916,-3.602926401506918,11.451466790655303,75795179067830595,"109118, 241467, 5474",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,NA,NA,INXXX341,NA,INXXX407,NA,abdominal VNC
720575941591311415,2.061875434506876,-6.132539518853974,78954624858088987,"202469, 27126, 2223",left,ventral_nerve_cord,NA,NA,NA,NA,NA,NA,NA,inferior brain
720575941591321996,-2.1608509105553795,-10.309460409662083,78814437192438067,"197855, 44992, 2394",left,optic_lobe,visual_projection,NA,NA,LPC1,LPC1,NA,NA,left visual
720575941591350412,5.981967540372356,-13.663942106744603,77055494070013525,"146259, 51709, 4793",left,central_brain,central_brain_intrinsic,MBp,NA,KCg-m,KCg-m,NA,NA,left olfactory
720575941591365175,2.0640762764105633,-6.116159208795381,78884256180698691,"200068, 27331, 2363",left,optic_lobe,visual_projection,NA,NA,NA,auto:MeTu1,NA,NA,inferior brain
720575941591368588,-3.269255308519857,5.125118485906767,76422380658675621,"127339, 58419, 1525",left,central_brain,central_brain_intrinsic,LB23,NA,CB2014,CB2014,NA,NA,flange median bundle
720575941591385228,0.7868021446356603,-2.8507726273744827,76984712472109676,"144636, 40675, 2711",left,central_brain,central_brain_intrinsic,LALa1_posterior,NA,CB2246,CB2246,NA,NA,posterior brain
720575941591386508,1.1851217466482948,2.30422400615518,75013975385468355,"86856, 27982, 2999",right,central_brain,central_brain_intrinsic,VLPl2_medial,NA,CB2057,CB2057,NA,NA,lateral brain
720575941591392908,6.991471381772502,-1.5749074301927817,75717732016291833,"107019, 29056, 4723",right,central_brain,central_brain_intrinsic,AOTUv4_ventral,NA,SMP170,SMP170,NA,NA,superior brain
720575941591402792,13.655953021634563,-6.9348123154848365,75858881821270558,"111861, 41178, 4634",right,central_brain,central_brain_intrinsic,DM2_CX_d2,NA,PFR_b,PFR,NA,NA,central complex related
720575941591407244,0.9438602048048806,-2.155495651742769,75647362802336533,"106269, 29670, 2918",right,central_brain,central_brain_intrinsic,AOTUv3_ventral,NA,LAL085,LAL085,NA,NA,posterior brain
720575941591411198,-0.49474078239108804,-1.9346869073122273,75366437245951481,"96583, 45787, 1650",right,central_brain,central_brain_intrinsic,MX3,NA,CB2440,CB2440,NA,NA,posterior brain
720575941591411767,0.09876056193207022,-1.206625350496126,75155606294195341,"91379, 53961, 3269",right,central_brain,central_brain_intrinsic,putative_primary,NA,CB0452,CB0452,NA,NA,posterior brain
720575941591418622,4.597074599851115,-0.8100678405969869,75225494538527912,"93805, 39896, 5196",right,central_brain,central_brain_intrinsic,putative_primary,NA,SMP528,SMP528,NA,NA,superior brain
720575941591425164,-0.684403685938375,-1.0497334084718952,75929525041123728,"113162, 49658, 3249",right,central_brain,central_brain_intrinsic,PSp2,NA,CB2347,CB2347,NA,NA,posterior brain
720575941591428492,5.428300948728068,-13.294860609552218,76914619210076188,"142947, 47960, 5115",left,central_brain,central_brain_intrinsic,MBp,NA,KCab-p,KCab-p,NA,NA,left olfactory
720575941591434636,-2.757570175539511,-4.614545591852021,77125312521082540,"147588, 36434, 2564",left,central_brain,central_brain_intrinsic,LALa1_anterior,NA,WED015,WED015,NA,NA,lateral brain
720575941591445355,6.006302924741251,-13.74766612865622,77125656588553510,"148695, 45666, 4471",left,central_brain,central_brain_intrinsic,MBp,NA,KCg-d,KCg-d,NA,NA,left olfactory
720575941591448972,-1.321637300859945,-0.4793437204569112,75717937839055563,"107409, 35218, 3393",right,central_brain,descending,WEDd1,NA,DNa08,DNa08,DNa08,postural control,dorsal VNC
720575941591455628,4.016435714353069,0.30700939081017864,74662544182627228,"77225, 40772, 3729",right,central_brain,central_brain_intrinsic,SLPav1_medial,NA,SLP223,SLP223,NA,NA,inferior brain
720575941591459112,-1.4360068124642538,-0.9094883880823383,76844112288797043,"140183, 43572, 2300",left,central_brain,central_brain_intrinsic,WEDd1,NA,"SAD005,SAD006","SAD005,SAD006",NA,NA,dorsal VNC
720575941591474572,5.546853156674846,-5.520107992669892,77406925473809442,"157347, 39216, 4680",left,central_brain,central_brain_intrinsic,putative_primary,NA,SLP384,SLP384,NA,NA,superior brain
720575941591479948,5.521480174649699,-2.656993158838106,76491444537673118,"130414, 19292, 4438",left,central_brain,central_brain_intrinsic,VLPl&p1_posterior,NA,SMP566b,SMP566b,NA,NA,superior brain
720575941591482920,-11.527034191500205,-0.06806252219374284,76428085582627303,"128713, 227539, 5907",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,16B,NA,IN16B052,NA,IN16B052,NA,leg VNC
720575941591484300,2.7825373130926927,-0.729699381372286,75155331617214512,"91412,46332,3897",right,central_brain,central_brain_intrinsic,putative_primary,NA,CB0431,auto:CB0431,NA,NA,inferior brain
720575941591484556,16.01907786904668,1.1553219475538006,76633075379679661,"133693, 46256, 4600",left,central_brain,central_brain_intrinsic,DM3_CX_v,NA,PFNp,PFNp,NA,NA,central complex related
720575941591484712,14.735879512418254,-2.3609585843294387,76210656554579294,"121338, 39440, 3725",right,central_brain,central_brain_intrinsic,DM2_CX_v,NA,vDeltaA_b,vDeltaA_b,NA,NA,central complex related
720575941591484812,8.55862865029667,-1.8737697682588823,76562224927533753,"132543, 31689, 1845",left,central_brain,central_brain_intrinsic,FLAa2,NA,CB2367,CB2367,NA,NA,flange median bundle
720575941591487230,5.46103677331303,-4.639710196039035,77266050546944033,"153173, 35415, 4839",left,central_brain,central_brain_intrinsic,VLPd&p1_posterior,NA,CB3194,CB3194,NA,NA,superior brain
720575941591488107,2.9520364719519447,5.990724793890167,74803693853356927,"80506, 51545, 3106",right,central_brain,visual_centrifugal,NA,NA,cLP02,cLP02,NA,NA,right visual
720575941591488140,-2.692674784075277,-4.797788866540741,75999619041639684,"116094, 41051, 3781",left,central_brain,central_brain_intrinsic,DL1_ventral,NA,CB1888,CB1888,NA,NA,lateral brain
720575941591493260,4.960985274899941,-2.5910673222749963,77265844119665505,"151757, 30186, 3667",left,central_brain,central_brain_intrinsic,VLPl&p1_posterior,NA,"SMP555,SMP556","SMP555,SMP556",NA,NA,superior brain
720575941591499627,-10.917047886263386,10.731191865423368,76356617125554093,"125361, 194864, 5174",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,07B,NA,IN07B076,NA,IN07B076,NA,dorsal VNC
720575941591505515,-10.555398373018757,0.902375928381132,75302185474895364,"95569, 229010, 5298",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,19A,NA,IN19A108,NA,IN19A108,NA,leg VNC
720575941591506795,-9.165756611238974,0.8627046265393965,75864998123383909,"110599, 223471, 5755",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,NA,NA,INXXX341,NA,INXXX341,NA,leg VNC
720575941591507340,1.5004489141592814,3.339131823995756,74591763054469415,"75536,27188,3468",right,central_brain,central_brain_intrinsic,NA,NA,NA,auto:AVLP219b,NA,NA,lateral brain
720575941591507852,3.969045968640787,2.7071480669767136,74451437815600684,"71242, 40651, 3099",right,optic_lobe,visual_projection,PSp3,NA,LTe66,LTe66,NA,NA,inferior brain
720575941591511863,1.3056969362387492,-4.4998638711183805,74310287876334900,"67202, 26945, 2632",right,optic_lobe,visual_projection,VPNl&d1_lateral,NA,MeMe_e07,MeMe_e07,NA,NA,inferior brain
720575941591532072,-6.66208210409786,-0.9801021895616778,75724260232791499,"108465, 223272, 4348",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,09A,NA,IN09A051,NA,IN09A051,NA,lateral brain
720575941591545996,1.888573380101664,3.732753030279325,74591900426265667,"75018, 32679, 3181",right,central_brain,central_brain_intrinsic,VLPp&l1_anterior,NA,CB3528,CB3528,NA,NA,right visual
720575941591547020,13.894839854825483,-5.120976694604708,75717663162505287,"108143, 27491, 4184",right,central_brain,central_brain_intrinsic,AOTUv4_ventral,NA,FB5G,FB5G,NA,NA,central complex related
720575941591563916,12.452176662076457,6.761178723791288,74239644657027280,"64448, 18976, 4234",right,central_brain,central_brain_intrinsic,VLPl4_dorsal,NA,CB2750,CB2750,NA,NA,right olfactory
720575941591568524,4.922754378903848,-5.704766043207003,77406925272483933,"157358, 39835, 3909",left,central_brain,central_brain_intrinsic,VLPp&l1_anterior,NA,LHPV2e1_a,LHPV2e1_a,NA,NA,lateral brain
720575941591572620,1.7497358041891882,3.318338624456571,74591694133538703,"73867, 24831, 2639",right,central_brain,central_brain_intrinsic,VLPa1_lateral,NA,CB1193,CB1193,NA,NA,right visual
720575941591574824,3.8902667480597333,7.929488889196562,75014456354742733,"87657,42955,2760",right,central_brain,central_brain_intrinsic,NA,NA,NA,NA,NA,NA,right visual
720575941591580556,6.0027070957312425,-6.883479841729951,76350706848057730,"126619, 18797, 3691",left,central_brain,central_brain_intrinsic,putative_primary,appetitive,MBON02,MBON02,NA,NA,left olfactory
720575941591583884,13.303417773831828,7.742470971563505,75999000163742513,"115499, 23094, 2263",right,central_brain,central_brain_intrinsic,ALad1__prim,olfactory,VM3_adPN,VM3_adPN,NA,NA,right olfactory
720575941591585420,-1.7435293477883502,6.1394393362790805,76069849608529975,"116758, 38322, 902",right,central_brain,central_brain_intrinsic,TRdm,NA,CB3401,CB3401,NA,NA,flange median bundle
720575941591589004,-2.293298868547934,6.739772550085235,75929111985928799,"114516, 37344, 503",right,central_brain,central_brain_intrinsic,putative_primary,NA,CB0910,CB0910,NA,NA,flange median bundle
720575941591592744,1.0466795879492592,-2.1636214337557087,74732843670154214,"79664, 38576, 1544",right,central_brain,central_brain_intrinsic,LALa1_posterior,NA,CB2924,CB2924,NA,NA,posterior brain
720575941591593868,3.294625611890299,-3.354640491983247,77266187717377379,"152976, 40493, 3788",left,central_brain,central_brain_intrinsic,putative_primary,NA,PLP128,PLP128,NA,NA,inferior brain
720575941591594636,3.6628163772711586,-0.36522663452322585,74873375939545295,"83758, 30892, 5133",right,optic_lobe,visual_projection,NA,NA,LTe69,LTe69,NA,NA,inferior brain
720575941591596684,6.841606231320841,-3.073800095102144,76773400684797924,"139001, 32832, 4903",left,central_brain,central_brain_intrinsic,putative_primary,NA,SMP203,SMP203,NA,NA,superior brain
720575941591597196,0.5394631940016577,2.4091434397489295,75365888094387224,"97231, 28694, 4074",right,central_brain,central_brain_intrinsic,VLPl&p2_lateral,NA,CB3002,CB3002,NA,NA,lateral brain
720575941591604108,13.91090545235966,-4.564301260492158,76421556763115229,"127170, 34065, 4324",right,central_brain,central_brain_intrinsic,DM2_CX_d1,NA,FS4B,FS4B,NA,NA,central complex related
720575941591608939,9.481391521085246,1.865957609632658,75576787765586437,"102934, 24275, 2434",right,central_brain,central_brain_intrinsic,ALv2,NA,CB1013,CB1013,NA,NA,right olfactory
720575941591622284,6.145816417325478,-2.198112972757174,77195475644094858,"150648, 30660, 4748",left,central_brain,central_brain_intrinsic,DM1_antero_dorsal,NA,CRE087,CRE087,NA,NA,superior brain
720575941591624332,3.946332784284098,-0.42214701392347925,75577338058395500,"102422, 40563, 4527",right,central_brain,central_brain_intrinsic,DM4_dorsal,NA,SMP390,SMP390,NA,NA,inferior brain
720575941591625356,-1.9570339006295372,4.8391377844602355,75647637344760075,"105957, 38486, 1657",right,central_brain,central_brain_intrinsic,putative_primary,NA,CB0865,CB0865,NA,NA,flange median bundle
720575941591665548,4.903047652829631,-2.3140835843294387,76631975733781607,"134400, 12986, 4082",left,central_brain,central_brain_intrinsic,AOTUv1_medial,NA,CRE043,CRE043,NA,NA,superior brain
720575941591669900,1.8802339750418497,3.9024000086576214,75014250330319637,"88016,36744,3182",right,central_brain,central_brain_intrinsic,VLPa2,NA,PVLP048,PVLP048,NA,NA,right visual
720575941591683212,-9.510682491671101,10.393370858648467,76212443059659003,"122789, 92500, 2978",left,ventral_nerve_cord,ascending,02A,NA,AN02A022,AN_IPS_GNG_2,AN02A022,head orienting,dorsal VNC
720575941591689726,4.261114688504679,6.8278834738523235,74521806761598443,"71791, 39583, 4060",right,optic_lobe,visual_projection,VPNd3,escape_takeoff,LC6,LC6,NA,NA,right visual
720575941591703592,12.049854846585736,-7.134846457025361,76562637982557915,"132188, 44576, 4661",left,central_brain,central_brain_intrinsic,DM3_CX_v,NA,PFNp,PFNp,NA,NA,central complex related
720575941591708926,5.9733186679968675,-7.262733706018281,77125038247829818,"147638, 26828, 5109",left,central_brain,central_brain_intrinsic,LHd1,NA,CB1033,CB1033,NA,NA,left olfactory
720575941591715838,13.545692058194623,-6.508557566186737,75717594375975398,"107186, 25498, 3943",right,central_brain,central_brain_intrinsic,AOTUv4_ventral,NA,FB4R,FB4R,NA,NA,central complex related
720575941591716094,8.909780116666305,2.4445230879575486,75787825345553781,"110483, 21765, 2616",right,central_brain,central_brain_intrinsic,ALad1__prim,olfactory,DA3_adPN,DA3_adPN,NA,NA,right olfactory
720575941591716606,1.517287822354777,3.374556294897245,74873169311371356,"83450, 26269, 3343",right,central_brain,central_brain_intrinsic,putative_primary,NA,AVLP081,AVLP081,NA,NA,right visual
720575941591717416,13.065183253873334,-7.507178076288056,75999412816099726,"115905, 36451, 3529",right,central_brain,central_brain_intrinsic,DM4_CX_v,NA,vDeltaM,vDeltaM,NA,NA,central complex related
720575941591722238,5.035453887570841,-2.607156284829928,76491444672055915,"129308, 18807, 5010",left,central_brain,central_brain_intrinsic,SMPad2,NA,SMP157,SMP157,NA,NA,superior brain
720575941591723518,5.498086066831094,-3.8570695004671345,76914000667471434,"141699, 30417, 4786",left,central_brain,central_brain_intrinsic,SMPpv2_dorsal,NA,SIP053a,SIP053a,NA,NA,superior brain
720575941591729150,6.384125800717813,-14.199212797662568,77336831607678558,"155086, 47330, 4719",left,central_brain,central_brain_intrinsic,MBp,NA,KCa'b',KCapbp-ap2,NA,NA,left olfactory
720575941591731454,1.4537102895865273,-1.8066608987062702,76632731781953609,"134299, 35507, 4473",left,central_brain,central_brain_intrinsic,SMPad2,NA,PS008,PS008,NA,NA,posterior brain
720575941591732222,0.15357472180221793,-1.2212613902300127,75647637747132299,"105457, 38770, 3083",right,central_brain,central_brain_intrinsic,AOTUv1_ventral,NA,"(PS023,PS024)a","(PS023,PS024)a",NA,NA,posterior brain
720575941591732478,1.3987950998434853,-3.723397024652316,76773537587433986,"137351, 38568, 3043",left,central_brain,central_brain_intrinsic,AOTUv1_ventral,NA,PS026,PS026,NA,NA,inferior brain
720575941591732734,-12.559037594210166,10.8716967024595,75934473313107105,"113198, 197459, 5008",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,07B,proprioception,IN07B096,NA,IN07B096,NA,dorsal VNC
720575941591737484,1.4141075330862833,-1.695116289636446,76280956847530657,"124666, 38832, 4690",left,central_brain,central_brain_intrinsic,putative_primary,NA,PS114,PS114,NA,NA,posterior brain
720575941591739390,3.0498019176611737,-2.9666655144899607,76843769362400694,"140298, 34469, 4841",left,central_brain,central_brain_intrinsic,SMPp&v1_posterior,NA,CL182,CL182,NA,NA,inferior brain
720575941591741068,5.903523536313517,-10.2946269593447,77758700475411371,"167595, 38225, 4752",left,central_brain,central_brain_intrinsic,LHp1,NA,CB2064,CB2064,NA,NA,left olfactory
720575941591744766,7.172640891660198,-0.7011998973100912,75224944648718884,"93753, 24187, 4760",right,central_brain,central_brain_intrinsic,SLPal1,NA,SLP019,SLP019,NA,NA,superior brain
720575941591745278,5.9480143505225005,-4.753508814355684,77688125706763371,"164488, 31591, 5180",left,central_brain,central_brain_intrinsic,LHl2_dorsal,NA,LHAD1b5,LHAD1b5,NA,NA,superior brain
720575941591746600,-12.3164104503503,0.46270155093972576,75513085213157831,"100519, 222277, 3949",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,08A,NA,IN08A005,NA,IN08A005,NA,leg VNC
720575941591747070,13.899230571378219,-4.317662008783176,76210450597674436,"121515, 34117, 4576",right,central_brain,central_brain_intrinsic,DM3_CX_d1,NA,FS2,FS2,NA,NA,central complex related
720575941591748648,-10.815791515718956,10.52248882434671,76426367394864069,"127134, 178022, 5331",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,12A,NA,IN12A060,NA,IN12A060,NA,dorsal VNC
720575941591749374,7.1086989360937896,0.1760352545172443,75225357234142273,"93040, 35984, 5834",right,central_brain,central_brain_intrinsic,SLPpm1,NA,SLP298,SLP298,NA,NA,superior brain
720575941591750184,-8.915964512239952,2.5510656752378207,75862592203339069,"110642, 153286, 2877",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,19A,NA,IN19A136,NA,IN19A136,NA,leg VNC
720575941591754536,-7.895836262117879,4.329164735296414,75934335471493234,"113204, 193013, 3475",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,20A.22A,NA,IN20A.22A087,NA,IN20A.22A087,NA,leg VNC
720575941591757566,6.532203288663372,-12.69644523479636,77125312923947635,"147999, 35350, 4179",left,central_brain,central_brain_intrinsic,MBp,NA,KCa'b',KCapbp-ap1,NA,NA,left olfactory
720575941591757931,4.16248902856205,5.4751121916562795,74592106584802483,"73919, 38705, 3224",right,optic_lobe,visual_projection,NA,visual,LCe03,LCe03,NA,NA,right visual
720575941591758334,7.19244203149174,-0.6795316419809588,75436257307857636,"99757, 28696, 5694",right,central_brain,central_brain_intrinsic,SLPpm3,NA,CB3546,CB3546,NA,NA,superior brain
720575941591759358,9.063726039517865,2.010207287290739,75717319498429264,"106668, 16535, 4073",right,central_brain,central_brain_intrinsic,CREa2_medial,appetitive_learning,PAM07,PAM07,NA,NA,right olfactory
720575941591761406,-9.346876530062218,-9.48969055034812,77899780755850981,"171048, 47310, 1672",left,optic_lobe,visual_projection,NA,visual,LC12,LC12,NA,NA,left visual
720575941591761704,-1.1142658275475672,-0.5409976921289694,76703993476555757,"135721, 63088, 2888",left,central_brain,descending,LB12,NA,DNg02_a,DNg02_a,DNg92,flight power,posterior brain
720575941591762984,-11.918332485567584,4.847785703161406,76073492009148688,"117380, 145641, 1915",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,13A,NA,IN13A061,NA,IN13A061,NA,leg VNC
