id,UMAP1,UMAP2,supervoxel_id,position,side,region,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,super_cluster,cns_network
720575941533863194,-2.9229601730353676,-33.13238010515113,76707086054672595,"136468, 153875, 3780",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B091,AN_GNG_172,AN07B091,head orienting,dorsal VNC
720575941533946456,-17.477208267594087,10.469610594616949,76707085987155604,"135484, 154731, 3390",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B103,AN_GNG_184,AN08B103,threat response,leg VNC
720575941534003075,31.170863021468424,-18.95550594438452,76356754430691688,"126158, 199890, 4804",left,ventral_nerve_cord,ascending,08B,nociception,NA,AN08B018,AN_AVLP_29,AN08B018,vibratory,lateral brain
720575941534028010,-0.2305810262210215,11.443825148449953,76212442992771900,"120969, 92500, 2803",right,ventral_nerve_cord,ascending,08B,wing_vibration,NA,AN08B069,AN_GNG_SAD_32,AN08B069,postural control,leg VNC
720575941534075370,3.889206756209627,-31.679026223315184,76282811803962375,"124391, 92500, 3027",right,central_brain,descending,LB6,reaching,NA,DNge071,DNge071,DNg10,flight steering 2,dorsal VNC
720575941534080600,10.07867513999869,-34.41909275163549,75934610752314676,"114567, 201889, 5100",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B089,NA,AN07B089,flight steering 2,dorsal VNC
720575941534222770,0.5363960157387411,-14.129610634936277,76356548540451315,"125564, 193168, 5738",left,central_brain,descending,putative_primary,steering,NA,DNp15,DNp15,DNp15,head orienting,dorsal VNC
720575941534288984,-2.8950585235602695,-11.848289109362547,76566417285823957,"132068, 157523, 3804",right,ventral_nerve_cord,ascending,06B,NA,NA,AN06B057,NA,AN06B057,reproduction,dorsal VNC
720575941534383235,31.20753370628287,21.651042364941652,76353180547907592,"125944, 92500, 2939",left,central_brain,descending,MX12,NA,NA,DNge019,DNge019,auto:DNnt008,grooming,leg VNC
720575941534435338,8.006066192244784,-28.794834710253664,76563118616496678,"133047, 58597, 3200",left,central_brain,descending,putative_primary,ocellar,NA,DNp22,DNp22,DNp22,head orienting,dorsal VNC
720575941534463107,-18.746836792374353,4.065325163708741,75793323642093169,"109800, 185066, 5513",left,ventral_nerve_cord,ascending,27X,halting,NA,AN27X017,AN_FLA_PRW_1,AN27X017,visceral control,flange median bundle
720575941534800618,5.423669208144442,-32.84687290300268,76001336827165694,"115019, 92500, 2994",left,central_brain,descending,LB6,NA,NA,DNge071,DNge071,DNnt011,flight steering 2,dorsal VNC
720575941534881368,9.821303237532868,0.8958589066134055,76703443586863502,"135305, 46909, 2515",left,central_brain,descending,putative_primary,walking,NA,DNb08,DNb08,DNb08,walking,leg VNC
720575941534887512,-4.214876781845792,-26.418144799364985,76636648591049760,"134742, 153149, 3799",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B052,AN_GNG_IPS_18,AN07B052,head orienting,dorsal VNC
720575941534911832,-4.570153366471037,16.82609691511255,76562843335892135,"131251, 49669, 1656",left,central_brain,descending,MX7__prim,NA,NA,DNge139,DNge139,DNxn141,walking,abdominal VNC
720575941534916739,0.3196951638214742,23.858268164502203,76004085740149348,"114722, 174448, 3388",right,ventral_nerve_cord,ascending,09A,NA,NA,AN09A007,AN_GNG_196,AN09A007,tactile,leg VNC
720575941534998282,-2.233231674576506,-27.528652764452882,76637679852934878,"133267, 182583, 5578",left,ventral_nerve_cord,ascending,06A,NA,NA,AN06A010,NA,AN06A010,head orienting,dorsal VNC
720575941535068650,10.53015219077994,5.129967116223391,75933029868637822,"113967, 154397, 3770",left,ventral_nerve_cord,ascending,19B,NA,NA,AN19B010,AN_GNG_156,AN19B010,probing,leg VNC
720575941535086424,9.310878623580233,2.0140114058123193,75789062162065372,"110473, 59232, 2153",right,central_brain,descending,MX12__prim,steering,NA,DNg13,DNg13,DNg13,walking,leg VNC
720575941535097578,28.137825835799475,22.101525687085207,75718899442071474,"107522, 63521, 1650",right,central_brain,descending,putative_primary,grooming,NA,DNge012,DNge012,DNfl036,grooming,leg VNC
720575941535118314,-16.875413071060876,3.552578591214235,75513566719577285,"100616, 237053, 5829",left,ventral_nerve_cord,ascending,LB5__prim,NA,NA,ANXXX202_b,SA_MDA_2,ANXXX202,visceral control,flange median bundle
720575941535140362,14.762317527388827,36.50275173078638,75789268186571074,"109349, 65071, 1763",left,central_brain,descending,putative_primary,NA,NA,DNg15,DNg15,DNg15,tactile,leg VNC
720575941535148778,-8.243028293991786,-0.11745468486684979,76005048215511172,"114868, 203304, 4936",right,ventral_nerve_cord,ascending,19B,NA,NA,AN19B028,AN_multi_7,AN19B028,postural control,dorsal VNC
720575941535167320,10.262493957137364,-2.91593895067114,76212443059853519,"121733, 92500, 3057",left,central_brain,descending,putative_primary,NA,NA,DNge134,DNge134,DNxn073,walking steering,abdominal VNC
720575941535231154,-8.89806760444711,-6.747809029711669,76914481099578791,"141339, 44019, 2372",right,ventral_nerve_cord,ascending,putative_primary,NA,NA,ANXXX165,AN_multi_110,ANXXX165,flight power,dorsal VNC
720575941535231832,7.667956222152008,4.475147627698,76142830162039922,"120389, 116583, 2673",right,central_brain,descending,LB3__prim,NA,NA,DNge103,DNge103,DNxl123,walking,leg VNC
720575941535332952,-14.754396568680509,-43.529707528246824,75788718967645430,"109224, 48442, 3814",right,central_brain,descending,PSp2,NA,NA,DNpe008,DNpe008,DNht001,head orienting,dorsal VNC
720575941535482650,33.79520689353874,-6.367766953600828,76707223359199050,"136154, 158470, 3205",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B047,AN_AVLP_SAD_5,AN10B047,vibratory,lateral brain
720575941535705778,1.5391482006066,-19.72598514665503,76422587152129820,"128039, 64103, 2604",left,central_brain,descending,PSp2,steering,NA,DNp17,DNp17,DNxn112,head orienting,dorsal VNC
720575941535724522,17.625115264510413,12.780649565564214,75788855735251513,"108701, 52715, 1152",left,central_brain,descending,putative_primary,NA,NA,DNge056,DNge056,DNfl033,probing,flange median bundle
720575941535791338,-13.760134827042327,27.67745342146021,76355448156610410,"125329, 160643, 2486",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B046,NA,auto:IN10B061,proprioceptive,leg VNC
720575941535811562,33.09152876243521,14.078620337353762,76633486891143205,"133732, 58616, 1499",left,central_brain,descending,MX12,NA,NA,DNg12_a,DNg12_a,DNnt008,head orienting,dorsal VNC
720575941535852522,-6.3663107265479395,14.33484115491968,76142074248522052,"118891, 92500, 2790",left,ventral_nerve_cord,ascending,06B,NA,NA,AN06B039,AN_GNG_VES_3,AN06B039,postural control,leg VNC
720575941535861482,-1.499285172367796,18.87402858625513,76286454271059838,"124582, 200831, 4097",right,ventral_nerve_cord,ascending,09B,nociception,NA,AN09B018_d,AN_GNG_70,AN09B018,feeding,abdominal VNC
720575941535862506,11.362060416793124,-0.5826654802693767,76562981043285770,"132891, 53627, 2657",left,central_brain,descending,WEDd1,steering,NA,DNa01,DNa01,DNa01,walking,leg VNC
720575941535925018,2.3851953636162433,-24.662245370043696,76353180547827332,"126712, 92500, 2908",right,ventral_nerve_cord,ascending,19B,NA,NA,AN19B025,AN_GNG_4,AN19B025,head orienting,dorsal VNC
720575941535942744,6.665951121901766,-13.313383675707763,76633693183216976,"135058, 63756, 1813",left,central_brain,descending,putative_primary,NA,NA,DNg58,DNg58,DNxn145,head orienting,dorsal VNC
720575941535975617,13.45099531516959,-1.644593216074888,76353180480415285,"125250, 92500, 2702",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX049,AN_GNG_22,ANXXX049,walking steering,leg VNC
720575941535975873,2.7239392887108487,3.4313792217836934,75929662077530935,"113054, 53299, 1751",right,central_brain,descending,MX3,NA,NA,DNg105,DNg105,DNg105,postural control,leg VNC
720575941536003314,1.8807068954460775,-29.97965488542456,76282811803739087,"122941, 92500, 2944",right,central_brain,descending,LB6,NA,NA,DNge087,DNge087,DNnt010,head orienting,dorsal VNC
720575941536048321,3.9777783046715407,56.36963024030786,76352011981020348,"126017, 59263, 1562",right,central_brain,descending,MX12__prim,grooming,NA,DNge078,DNge078,DNg62,tactile,leg VNC
720575941536070170,8.535827506636872,-2.7141002189053944,76636511286045773,"133302, 148659, 4205",left,ventral_nerve_cord,ascending,02A,NA,NA,AN02A025,AN_multi_48,AN02A025,walking steering,leg VNC
720575941536219107,-0.1912913133151377,-6.06890640367407,75935022934404662,"113984, 214266, 4391",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B018,AN_multi_58,AN10B018,reproduction,posterior brain
720575941536231105,-18.32829774513314,-25.499870873583735,76703649677807836,"136921, 52742, 2108",left,central_brain,descending,MX3,NA,NA,DNg08,DNg08,DNxn144,flight power,dorsal VNC
720575941536279745,-9.247112404251796,29.90488948713403,76989110854512221,"144995, 170833, 4089",left,ventral_nerve_cord,ascending,17A,NA,NA,AN17A004,AN_GNG_98,AN17A004,taste-touch,leg VNC
720575941536301288,0.698451508139864,-15.298027611864988,75577543680161061,"103964, 46406, 2548",right,central_brain,descending,putative_primary,steering,NA,DNb02,DNb02,DNb02,head orienting,dorsal VNC
720575941536326805,32.80639158592154,13.751797102795654,76353180547890764,"126119, 92500, 2929",left,central_brain,descending,MX12,NA,NA,DNg12_a,DNg12_a,DNnt008,head orienting,dorsal VNC
720575941536353880,-11.374171387100919,28.095374487744387,76633349519239718,"134937, 54005, 1723",left,central_brain,descending,PSp3,walking,NA,DNp42,DNp42,DNp42,threat response,leg VNC
720575941536507162,-11.937307487869962,9.303237341748297,76145785703848268,"119369, 203582, 4922",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B104,AN_GNG_92,AN05B104,proprioceptive,leg VNC
720575941536580634,-0.7334086519427144,-0.7737266789807721,75647980875374171,"106154, 47203, 1531",right,central_brain,descending,MD3,NA,NA,DNge129,DNge129,DNxl120,walking,leg VNC
720575941536651496,0.8003208528511678,9.975804709302006,76636648456766018,"134197, 153498, 3265",left,ventral_nerve_cord,ascending,08B,wing_vibration,NA,AN08B031,AN_GNG_184,AN08B031,postural control,leg VNC
720575941536685400,31.25454794273306,-13.706881142748776,76707223292406016,"136320, 158841, 3057",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B019,AN_AVLP_GNG_21,auto:AN10B029,vibratory,lateral brain
720575941536695066,-9.571093689347014,-4.232333756579345,76637954328199828,"134333, 191223, 4059",left,ventral_nerve_cord,ascending,03B,NA,NA,AN03B011,AN_GNG_42,AN03B011,postural control,leg VNC
720575941536706753,-15.559042107010587,5.8441695202456065,76140699523107501,"119811, 51234, 1369",left,central_brain,descending,putative_primary,NA,NA,DNg80,DNg80,DNg80,reproduction,flange median bundle
720575941536778389,-27.146802078629236,-17.406899071825922,76704062129329165,"136031, 65116, 2774",left,central_brain,descending,LB12,NA,NA,DNg01,DNg01,DNg01,flight steering 1,dorsal VNC
720575941536807768,-2.3445898403174734,-0.11740795482534587,75718212449010955,"107360, 44511, 2535",right,central_brain,descending,putative_primary,NA,NA,DNbe006,DNbe006,DNxn173,walking,leg VNC
720575941536972018,-5.188578258896573,-23.77097759355444,75930074528339402,"113866, 66085, 2162",right,central_brain,descending,LB3,NA,NA,DNge045,DNge045,DNg32,head orienting,dorsal VNC
720575941536984842,4.191232074355379,-30.524096108569086,76422518298937947,"128758, 63279, 2280",left,central_brain,descending,LB7,NA,NA,DNge116,DNge116,DNxn109,head orienting,dorsal VNC
720575941537110554,29.636650909041663,-1.913574076785032,76145098106396336,"120378, 184267, 3392",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B037,AN_GNG_90,AN10B037,proprioceptive,leg VNC
720575941537124890,30.756211150740878,-1.557650781763975,76567379358416916,"131583, 184354, 3762",left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B039,NA,AN10B039,proprioceptive,leg VNC
720575941537162010,-4.5956245769507715,19.278264426098886,75581392440010278,"102727, 161333, 4134",right,ventral_nerve_cord,ascending,17A,walking,NA,AN17A026,AN_multi_63,AN17A026,walking,leg VNC
720575941537194778,16.393336165999667,-12.258378602160397,76707085920332677,"135331, 154149, 3236",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B099,AN_GNG_135,AN08B099,threat response,leg VNC
720575941537411560,2.0896729122154865,-26.651363946093507,76282811736634741,"124027, 92500, 2757",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B069,AN_IPS_GNG_6,AN07B069,head orienting,dorsal VNC
720575941537417341,6.113606799697177,3.8040164936647964,76001336759650009,"115294, 92500, 2606",left,ventral_nerve_cord,ascending,26X,NA,NA,AN26X004,AN_GNG_20,auto:DNxl078,probing,flange median bundle
720575941537490813,-20.117207657242528,18.751244925366457,76071705504191964,"118683, 92500, 2731",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B089,AN_GNG_147,AN08B089,threat response,leg VNC
720575941537492712,-10.337516914749848,24.050471686230715,76918329390589319,"142374, 159455, 2504",left,ventral_nerve_cord,ascending,17A,NA,NA,AN17A015,AN_GNG_191,AN17A015,taste-touch,leg VNC
720575941537495322,6.105331767653718,15.132113837109623,76210655816224442,"122410, 40196, 861",left,central_brain,descending,putative_primary,NA,NA,DNge075,DNge075,DNxl101,walking,leg VNC
720575941537510386,-4.230514179611905,-10.08791504014868,76777661225519725,"137412, 160815, 4736",left,ventral_nerve_cord,ascending,06A,NA,NA,AN06A041,auto:SA_DMT_DMetaN_6,AN06A041,flight power,dorsal VNC
720575941537542376,-19.126011978531583,20.414492987500243,76707085920016326,"135626, 154046, 3118",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B099,AN_GNG_SAD_32,AN08B099,threat response,leg VNC
