vertex_id,root_626,super_class,cell_type,betweenness
39408,720575941526583810,optic_lobe_intrinsic,T2,0.0
39409,720575941537133205,optic_lobe_intrinsic,T4c,0.0
39410,720575941568712442,,,0.0
39411,720575941568657198,,,0.0
39412,720575941619007615,sensory,SNta35,0.9228607711835024
39413,720575941493431166,visual_projection,LC21,0.0
39414,720575941560220275,optic_lobe_intrinsic,Li03,0.0
39415,720575941539982973,,,0.0
39416,720575941534284993,,,0.0
39417,720575941430903689,sensory,SNxx03,0.8602200313293848
39418,720575941490964937,,,0.0
39419,720575941607139949,central_brain_intrinsic,CB2865,0.0104300944576423
39420,720575941624243914,optic_lobe_intrinsic,Li06,0.0128873260396668
39421,720575941524145508,sensory,SNch11,4.720776262419255
39422,720575941631859397,ventral_nerve_cord_intrinsic,IN12B069,162.7745604454501
39423,720575941731743787,sensory,SNpp56,1.0938062989065602
39424,720575941432721879,,,0.0011061946902654
39425,720575941594074225,optic_lobe_intrinsic,Tm1,0.0
39426,720575941609747430,descending,DNge014,636.6205231109536
39427,720575941439744347,visual_projection,LC10d,0.0
39428,720575941632418757,ventral_nerve_cord_intrinsic,IN13A062,70.60603634600737
39429,720575941615503001,central_brain_intrinsic,FB4K,0.7556088387509828
39430,720575941536173322,central_brain_intrinsic,AVLP044b,30.197751552560888
39431,720575941401780003,ventral_nerve_cord_intrinsic,IN08B058,272.9668933361456
39432,720575941450596445,,,0.0
39433,720575941599826985,central_brain_intrinsic,LAL035,9.468254978255729
39434,720575941556493028,sensory,HRN_VP1l,0.5152363805533501
39435,720575941413951260,ventral_nerve_cord_intrinsic,IN11A032,411.6688118698664
39436,720575941623524490,ventral_nerve_cord_intrinsic,IN21A098,9.758204241934283
39437,720575941592616487,,,598.8041757667488
39438,720575941458770928,ventral_nerve_cord_intrinsic,INXXX332,6736.942935283375
39439,720575941545712738,optic_lobe_intrinsic,Tm1,0.0
39440,720575941593546603,central_brain_intrinsic,CB1518,0.3358796821567479
39441,720575941506729381,,,0.0
39442,720575941539100285,optic_lobe_intrinsic,Mi4,0.0
39443,720575941472922666,optic_lobe_intrinsic,Tm3,0.0
39444,720575941559420717,central_brain_intrinsic,CB3740,0.018246107924967
39445,720575941555742035,descending,DNpe037,347.23610721623
39446,720575941604005054,sensory,SNch05,9.258240988042592
39447,720575941477706804,,,0.0
39448,720575941516202899,,,0.0
39449,720575941637500277,,,0.0
39450,720575941509814032,,,0.0
39451,720575941639538293,central_brain_intrinsic,CB1591,0.0
39452,720575941569153906,ascending,AN10B046,103.32263525610009
39453,720575941662369592,ventral_nerve_cord_intrinsic,IN13B009,271.0619571771567
39454,720575941506477079,,,18.277632564534304
39455,720575941524955492,optic_lobe_intrinsic,T4d,0.0
39456,720575941516320659,central_brain_intrinsic,LCNOp,0.685793347957169
39457,720575941514151889,,,0.0
39458,720575941581456249,,,0.0
39459,720575941595582247,central_brain_intrinsic,PS099b,0.0029704773829699
39460,720575941633088197,optic_lobe_intrinsic,T2a,0.0
39461,720575941549480253,,,0.0148135335128637
39462,720575941595375318,visual_centrifugal,cM08b,42.91817428440061
39463,720575941643617480,optic_lobe_intrinsic,Dm3p,0.0
39464,720575941428164233,descending,DNge174,68.81241416410734
39465,720575941598678976,optic_lobe_intrinsic,Tm3,0.0018348623853211
39466,720575941505491746,ventral_nerve_cord_intrinsic,IN11B023,11.285260068665703
39467,720575941580640889,ventral_nerve_cord_intrinsic,IN01B019,204.1400315897781
39468,720575941535695026,,,0.0
39469,720575941473974368,,,0.0
39470,720575941565309799,optic_lobe_intrinsic,Y3,0.0007022471910112
39471,720575941572581278,,,0.0191434022530777
39472,720575941632996512,central_brain_intrinsic,PS078,0.4030815142236331
39473,720575941544923909,central_brain_intrinsic,"TuBu09,TuBu10",0.0
39474,720575941612462566,optic_lobe_intrinsic,Mi1,0.0048792447379308
39475,720575941458807199,,,0.0016863406408094
39476,720575941407535534,ventral_nerve_cord_intrinsic,INXXX332,523.642331737486
39477,720575941566308406,,,0.3925732590398231
39478,720575941588116222,sensory,SNta26,1.011452657501874
39479,720575941432234081,,,0.0
39480,720575941543962629,descending,DNg05_b,246.43284165079896
39481,720575941560638579,central_brain_intrinsic,AVLP448,12.87393566877726
39482,720575941569897630,,,0.1154188903176561
39483,720575941516615417,,,0.0
39484,720575941516240474,,,0.092019496365447
39485,720575941405234800,,,0.0
39486,720575941503814379,,,0.0
39487,720575941449449309,,,0.0342799402350669
39488,720575941556317156,visual_projection,LTe58,0.0005678591709256
39489,720575941438049087,optic_lobe_intrinsic,,0.0
39490,720575941506538881,optic_lobe_intrinsic,Mi1,0.0
39491,720575941618295167,optic_lobe_intrinsic,Pm01,0.0
39492,720575941574075913,central_brain_intrinsic,AVLP034,103.5505736707198
39493,720575941409161643,optic_lobe_intrinsic,T5c,0.0
39494,720575941643006840,optic_lobe_intrinsic,T4a,0.0
39495,720575941644183160,optic_lobe_intrinsic,Tm2,0.0005902677146104
39496,720575941542484060,ascending,AN05B071,146.36563351720775
39497,720575941462707088,central_brain_intrinsic,MBON09,32.65248607455012
39498,720575941533395075,,,0.0089263834204128
39499,720575941603484350,,,123.50560355820532
39500,720575941553328007,optic_lobe_intrinsic,C3,0.0
39501,720575941558283791,optic_lobe_intrinsic,T2a,0.0
39502,720575941652034033,,,593.9266020112037
39503,720575941515775578,,,0.0
39504,720575941611720156,optic_lobe_intrinsic,Tm3,0.0
39505,720575941526940326,sensory,SNta28,5.738277379885804
39506,720575941515897187,,,3.9697305426889247
39507,720575941505043735,optic_lobe_intrinsic,T5d,0.0
39508,720575941567161850,central_brain_intrinsic,hDeltaM,0.0307258530942741
39509,720575941533548466,,,0.0
39510,720575941493915774,,,0.1535261070988069
39511,720575941607529325,central_brain_intrinsic,DA2_lPN,591.8524772627637
39512,720575941442548943,,,0.3114146685750218
39513,720575941575330959,central_brain_intrinsic,LAL030a,66.2563428357575
39514,720575941576857077,sensory,SNta02,24.14268084799312
39515,720575941503592613,ventral_nerve_cord_intrinsic,IN13A060,142.35131351010995
39516,720575941498917026,sensory,BM_Vib,14.65898528848614
39517,720575941612049884,optic_lobe_intrinsic,T5d,0.0
39518,720575941658932560,,,0.176643713657726
39519,720575941687197708,,,429.046751179673
39520,720575941543013149,central_brain_intrinsic,AVLP312b,3.854477944518545
39521,720575941534657514,optic_lobe_intrinsic,T5c,0.0
39522,720575941644395738,sensory,SNxx33,0.0016215146379844
39523,720575941482488003,,,0.0
39524,720575941555233793,ventral_nerve_cord_intrinsic,IN08A012,773.8605796101056
39525,720575941609592809,optic_lobe_intrinsic,T5d,0.0
39526,720575941644254625,ventral_nerve_cord_intrinsic,IN01A068,4.81422162124094
39527,720575941627193145,sensory,SNta31,4.261357684534569
39528,720575941632884640,central_brain_intrinsic,CB3661,0.110017430578846
39529,720575941657700120,ventral_nerve_cord_intrinsic,IN14A021,7.379352823039335
39530,720575941565532567,optic_lobe_intrinsic,,0.0
39531,720575941508483362,central_brain_intrinsic,CB3774,0.0036812842762152
39532,720575941431816184,ascending,AN10B033,100.10547007723004
39533,720575941546604649,,,1.687605007916876
39534,720575941491409870,central_brain_intrinsic,5-HTPMPV01,14.750694317595531
39535,720575941452261427,ventral_nerve_cord_intrinsic,IN09A096,41.37893482017791
39536,720575941519615598,central_brain_intrinsic,CB0219,5431.020695166988
39537,720575941522244855,sensory,SNta42,38.064942491403215
39538,720575941456928749,central_brain_intrinsic,AVLP477,390.6497560393988
39539,720575941669866929,ventral_nerve_cord_intrinsic,IN03A059,142.49863226251497
39540,720575941507062807,descending,DNg19,13.252199944293393
39541,720575941631419077,,,0.0
39542,720575941626608492,,,0.0
39543,720575941560106222,,,0.3729326969359861
39544,720575941611040870,,,0.0
39545,720575941538179816,sensory,SNch05,44.8502828199668
39546,720575941463028237,optic_lobe_intrinsic,Mi9,0.0
39547,720575941466500374,sensory,SNta42,4.415426423388281
39548,720575941468908765,central_brain_intrinsic,AOTU038,0.0503956152649233
39549,720575941411853716,ventral_nerve_cord_intrinsic,IN09A047,57.251272658946434
39550,720575941411070891,,,0.0
39551,720575941642514021,central_brain_intrinsic,"FC1A,FC1B,FC1F",0.0
39552,720575941630035750,,,0.0
39553,720575941598191808,ascending,AN19B074,58.29125816630836
39554,720575941686194700,visual_projection,LPTe02,0.0
39555,720575941461371603,,,0.0
39556,720575941628112953,central_brain_intrinsic,,0.0771336325637823
39557,720575941564486656,central_brain_intrinsic,CB.FB2H0,0.0635033254757667
39558,720575941655702484,central_brain_intrinsic,VP4+_vPN,2742.226284076165
39559,720575941489992245,central_brain_intrinsic,CB2086,13.86937945513922
39560,720575941595464741,central_brain_intrinsic,CB2798,0.1051922318796133
39561,720575941469451072,,,0.0130617273905634
39562,720575941408843694,optic_lobe_intrinsic,C3,0.0
39563,720575941535932170,ventral_nerve_cord_intrinsic,IN03A069,518.2750827062254
39564,720575941582475871,optic_lobe_intrinsic,T5c,0.0
39565,720575941480524367,central_brain_intrinsic,PVLP105,0.0009319664492078
39566,720575941431367049,,,0.2750045721944845
39567,720575941474794804,ventral_nerve_cord_intrinsic,IN01A079,13.932944386296176
39568,720575941479237711,optic_lobe_intrinsic,Mi1,0.0
39569,720575941459191455,,,0.0750952070658206
39570,720575941611959725,ventral_nerve_cord_intrinsic,IN01A051,205.96978363803905
39571,720575941518523564,optic_lobe_intrinsic,Pm01,0.0
39572,720575941593864811,,,87.16739982140139
39573,720575941535399256,,,0.0
39574,720575941532830083,visual_projection,LC17,0.0
39575,720575941535440650,,,3.704829121920747
39576,720575941507541598,central_brain_intrinsic,CB.FBTF0,0.3856665246910989
39577,720575941581749113,,,4.517491103632595
39578,720575941415039124,,,0.0
39579,720575941453047623,,,0.0
39580,720575941585730438,,,0.0
39581,720575941533316696,visual_projection,LC10d,0.0
39582,720575941469354251,ventral_nerve_cord_intrinsic,IN20A.22A021,86.06085554211592
39583,720575941539037170,ventral_nerve_cord_intrinsic,IN08A011,67.67138175956268
39584,720575941481622726,,,0.8948870143328589
39585,720575941547350964,,,0.0
39586,720575941599079104,visual_projection,LC10d,0.0890503813746329
39587,720575941432778766,,,0.0
39588,720575941486380610,ventral_nerve_cord_intrinsic,IN01A061,1764.3896268834424
39589,720575941606585453,central_brain_intrinsic,KCab,0.0492040996156604
39590,720575941485569346,sensory,SNta32,7.689294276207855
39591,720575941441985883,,,0.0
39592,720575941573409462,ventral_nerve_cord_intrinsic,IN06A117,138.79372429750893
39593,720575941436024864,sensory,SNppxx,24.764070150262103
39594,720575941565431047,visual_projection,LC15,0.0
39595,720575941455969773,,,0.0052581066852443
39596,720575941531444171,central_brain_intrinsic,CB0811,166.2206496743284
39597,720575941437895186,optic_lobe_intrinsic,Pm06,0.0
39598,720575941534980074,sensory,ORN_VA3,1.604935983912411
39599,720575941503420866,ventral_nerve_cord_intrinsic,IN21A006,395.51016759929325
39600,720575941489953993,central_brain_intrinsic,CB2213,1.527182021470484
39601,720575941444552874,optic_lobe_intrinsic,TmY5a,0.0678335846802492
39602,720575941496789632,,,0.0
39603,720575941527284738,sensory,SNxx32,1753.7585905338638
39604,720575941519365848,sensory,unknown,0.0739140917669532
39605,720575941538343829,central_brain_intrinsic,KCab,0.000222024866785
39606,720575941564305554,,,14.710220859465116
39607,720575941550098548,central_brain_intrinsic,AVLP218a,2.935712564936688
39608,720575941642701906,optic_lobe_intrinsic,Y1,0.0
39609,720575941430001327,optic_lobe_intrinsic,Tm20,0.0
39610,720575941572336891,optic_lobe_intrinsic,Mi9,0.0
39611,720575941429671416,,,0.2009642545074925
39612,720575941474608170,descending,DNpe029,1582.7373984273188
39613,720575941572233374,,,0.006134152646289
39614,720575941436491296,,,0.0
39615,720575941571010120,,,0.1630308924881124
39616,720575941506701346,optic_lobe_intrinsic,Y3,0.0
39617,720575941600474921,,,0.1621044588042743
39618,720575941552147518,central_brain_intrinsic,DM6_posterior_60,0.0
39619,720575941554494948,optic_lobe_intrinsic,T4b,0.0
39620,720575941482588346,ventral_nerve_cord_intrinsic,IN14A037,15.905707885138884
39621,720575941456665581,descending,DNg12_e,70.48044309257594
39622,720575941722783034,central_brain_intrinsic,CB1958,26.460001578758863
39623,720575941572387592,optic_lobe_intrinsic,Tm1,0.0
39624,720575941569649658,central_brain_intrinsic,CB3609,0.0109506153991503
39625,720575941626260874,ventral_nerve_cord_intrinsic,IN04B061,2847.412543070176
39626,720575941450085703,ventral_nerve_cord_intrinsic,IN13B006,904.6686415058838
39627,720575941524373579,optic_lobe_intrinsic,TmY15,0.3458036845919087
39628,720575941536620993,,,0.0
39629,720575941593068584,central_brain_intrinsic,PFR,0.1092002627305515
39630,720575941516207532,sensory,SNpp45,10.085513262431574
39631,720575941546762376,central_brain_intrinsic,KCg-m,0.0386662801873822
39632,720575941491702247,central_brain_intrinsic,CB1635,0.0
39633,720575941502416066,central_brain_intrinsic,l2LN19,617.6833621138446
39634,720575941571420667,ventral_nerve_cord_intrinsic,IN12A051,203.2101338442656
39635,720575941507388695,visual_projection,LC16,0.0
39636,720575941536546074,sensory,SNta24,1.411281886656954
39637,720575941681183165,,,86.83421271922788
39638,720575941524020226,ventral_nerve_cord_intrinsic,IN16B122,142.68131766841836
39639,720575941526341197,central_brain_intrinsic,"vDeltaF,vDeltaG,vDeltaH,vDeltaI",0.0
39640,720575941680762045,optic_lobe_intrinsic,T2,0.0316586878560983
39641,720575941578734325,central_brain_intrinsic,KCab,0.043551013548464
39642,720575941458029296,central_brain_intrinsic,CB1497,0.0226565501882715
39643,720575941620331391,visual_projection,MTe52,1.3861809644884386
39644,720575941598026944,visual_projection,LC18,0.0312172133799402
39645,720575941566612071,central_brain_intrinsic,VES040,33.29308594055797
39646,720575941578520921,,,7.240642209347944
39647,720575941442374058,ventral_nerve_cord_intrinsic,vMS12,39.13566733299674
39648,720575941722166586,sensory,SNxx04,8.876515671913866
39649,720575941489086517,,,0.0
39650,720575941529954251,,,0.0
39651,720575941476978993,ascending,AN08B100,3.09149268546976
39652,720575941624088522,optic_lobe_intrinsic,T5c,0.0
39653,720575941459725267,optic_lobe_intrinsic,Mi1,0.0
39654,720575941563569718,sensory,SNta26,1.7749614356049406
39655,720575941552591678,visual_projection,LPC2,0.0
39656,720575941690942616,ventral_nerve_cord_intrinsic,IN14A011,1905.9550662086008
39657,720575941690658200,,,0.018405372650696
39658,720575941569805170,central_brain_intrinsic,AVLP109,11.0085755473055
39659,720575941505103666,,,0.0
39660,720575941598767260,,,0.0
39661,720575941436850143,ascending,AN08B010,14205.413653370706
39662,720575941564822370,visual_projection,LC17,0.0006564318052141
39663,720575941571589704,optic_lobe_intrinsic,Tm1,0.0
39664,720575941496380288,optic_lobe_intrinsic,TmY20,0.0
39665,720575941529891301,ventral_nerve_cord_intrinsic,IN03A046,328.33331112002
39666,720575941533976408,ventral_nerve_cord_intrinsic,IN23B014,449.8359338097272
39667,720575941461224644,optic_lobe_intrinsic,Mi15,0.0
39668,720575941432005646,ventral_nerve_cord_intrinsic,IN06A067,48.27304930738827
39669,720575941541964892,visual_projection,LC9,0.0
39670,720575941508540706,central_brain_intrinsic,AVLP303,5.942576318876723
39671,720575941430386351,central_brain_intrinsic,CB0420,0.3853774060042149
39672,720575941564257431,optic_lobe_intrinsic,T2a,0.0
39673,720575941643621537,,,0.0
39674,720575941640071711,optic_lobe_intrinsic,Mi4,6.929507382509616
39675,720575941558508815,,,0.7636339072409298
39676,720575941528447435,ventral_nerve_cord_intrinsic,IN08A043,40.89113406651749
39677,720575941519126700,central_brain_intrinsic,SMP114,0.2617728213253034
39678,720575941451593897,central_brain_intrinsic,"FC1D,FC1E",0.0
39679,720575941514236113,,,0.0664917597849419
39680,720575941528136870,central_brain_intrinsic,KCg-m,0.001608528830548
39681,720575941489319374,optic_lobe_intrinsic,T4b,0.0
39682,720575941679945661,optic_lobe_intrinsic,T5a,0.0
39683,720575941481942202,,,0.0
39684,720575941441769051,,,0.0
39685,720575941503563714,sensory,SNta37,10.7188817480001
39686,720575941400707875,ventral_nerve_cord_intrinsic,IN08A034,156.57983753124262
39687,720575941412014993,,,0.0345499500155994
39688,720575941497836001,ventral_nerve_cord_intrinsic,IN08A019,15.066773421236194
39689,720575941598268864,optic_lobe_intrinsic,Tm3,0.0
39690,720575941660843900,ventral_nerve_cord_intrinsic,IN18B046,609.5271361055778
39691,720575941486648205,central_brain_intrinsic,AVLP390,0.0
39692,720575941548028276,central_brain_intrinsic,hDeltaJ,0.0
39693,720575941538976917,central_brain_intrinsic,"FS4A,FS4B,FS4C",0.0
39694,720575941610341037,,,0.0
39695,720575941653019889,central_brain_intrinsic,WED072,267.4598661209532
39696,720575941408836911,,,0.4256221033590275
39697,720575941587375940,visual_projection,LLPC1,0.0053742041500811
39698,720575941499798178,ventral_nerve_cord_intrinsic,INXXX269,794.1803385751313
39699,720575941490683596,optic_lobe_intrinsic,Mi4,0.0
39700,720575941558697966,optic_lobe_intrinsic,Tm1,0.0
39701,720575941731824171,central_brain_intrinsic,SMP065,0.090431533449389
